timePeriod/start/__text,readingQuality/__text,value/__text
1669525200,ACTUAL,0.32
1669527000,ACTUAL,0.24
1669528800,ACTUAL,0.22
1669530600,ACTUAL,0.2
1669532400,ACTUAL,0.22
1669534200,ACTUAL,0.07
1669536000,ACTUAL,0.05
1669537800,ACTUAL,0.06
1669539600,ACTUAL,0.05
1669541400,ACTUAL,0.07
1669543200,ACTUAL,0.04
1669545000,ACTUAL,0.07
1669546800,ACTUAL,0.04
1669548600,ACTUAL,0.08
1669550400,ACTUAL,0.04
1669552200,ACTUAL,0.06
1669554000,ACTUAL,0.04
1669555800,ACTUAL,0.06
1669557600,ACTUAL,0.05
1669559400,ACTUAL,0.05
1669561200,ACTUAL,0.06
1669563000,ACTUAL,0.05
1669564800,ACTUAL,0.06
1669566600,ACTUAL,0.61
1669568400,ACTUAL,0.24
1669570200,ACTUAL,0.03
1669572000,ACTUAL,0.08
1669573800,ACTUAL,0.04
1669575600,ACTUAL,0.07
1669577400,ACTUAL,0.04
1669579200,ACTUAL,0.06
1669581000,ACTUAL,0.05
1669582800,ACTUAL,0.05
1669584600,ACTUAL,0.06
1669586400,ACTUAL,0.05
1669588200,ACTUAL,0.07
1669590000,ACTUAL,0.04
1669591800,ACTUAL,0.69
1669593600,ACTUAL,0.24
1669595400,ACTUAL,0.08
1669597200,ACTUAL,0.04
1669599000,ACTUAL,0.06
1669600800,ACTUAL,0.05
1669602600,ACTUAL,0.06
1669604400,ACTUAL,0.06
1669606200,ACTUAL,0.05
1669608000,ACTUAL,0.06
1669609800,ACTUAL,0.05
1669611600,ACTUAL,0.07
1669613400,ACTUAL,0.04
1669615200,ACTUAL,0.08
1669617000,ACTUAL,0.04
1669618800,ACTUAL,0.08
1669620600,ACTUAL,0.04
1669622400,ACTUAL,0.07
1669624200,ACTUAL,0.04
1669626000,ACTUAL,0.07
1669627800,ACTUAL,0.06
1669629600,ACTUAL,0.05
1669631400,ACTUAL,0.06
1669633200,ACTUAL,0.05
1669635000,ACTUAL,0.07
1669636800,ACTUAL,0.04
1669638600,ACTUAL,0.08
1669640400,ACTUAL,0.04
1669642200,ACTUAL,0.08
1669644000,ACTUAL,0.04
1669645800,ACTUAL,0.07
1669647600,ACTUAL,0.04
1669649400,ACTUAL,0.07
1669651200,ACTUAL,0.05
1669653000,ACTUAL,0.16
1669654800,ACTUAL,0.05
1669656600,ACTUAL,0.05
1669658400,ACTUAL,0.07
1669660200,ACTUAL,0.04
1669662000,ACTUAL,0.07
1669663800,ACTUAL,0.04
1669665600,ACTUAL,0.08
1669667400,ACTUAL,0.04
1669669200,ACTUAL,0.07
1669671000,ACTUAL,0.04
1669672800,ACTUAL,0.06
1669674600,ACTUAL,0.05
1669676400,ACTUAL,0.05
1669678200,ACTUAL,0.05
1669680000,ACTUAL,0.05
1669681800,ACTUAL,0.07
1669683600,ACTUAL,0.04
1669685400,ACTUAL,0.07
1669687200,ACTUAL,0.04
1669689000,ACTUAL,0.08
1669690800,ACTUAL,0.04
1669692600,ACTUAL,0.38
1669694400,ACTUAL,0.22
1669696200,ACTUAL,0.07
1669698000,ACTUAL,0.32
1669699800,ACTUAL,0.16
1669701600,ACTUAL,0.48
1669703400,ACTUAL,0.72
1669705200,ACTUAL,0.18
1669707000,ACTUAL,0.05
1669708800,ACTUAL,0.07
1669710600,ACTUAL,0.04
1669712400,ACTUAL,0.08
1669714200,ACTUAL,0.04
1669716000,ACTUAL,0.07
1669717800,ACTUAL,0.04
1669719600,ACTUAL,0.07
1669721400,ACTUAL,0.05
1669723200,ACTUAL,0.05
1669725000,ACTUAL,0.05
1669726800,ACTUAL,0.05
1669728600,ACTUAL,0.07
1669730400,ACTUAL,0.04
1669732200,ACTUAL,0.07
1669734000,ACTUAL,0.04
1669735800,ACTUAL,0.65
1669737600,ACTUAL,0.64
1669739400,ACTUAL,0.23
1669741200,ACTUAL,0.19
1669743000,ACTUAL,0.07
1669744800,ACTUAL,0.06
1669746600,ACTUAL,0.05
1669748400,ACTUAL,0.06
1669750200,ACTUAL,0.05
1669752000,ACTUAL,0.08
1669753800,ACTUAL,0.04
1669755600,ACTUAL,0.08
1669757400,ACTUAL,0.04
1669759200,ACTUAL,0.07
1669761000,ACTUAL,0.05
1669762800,ACTUAL,0.06
1669764600,ACTUAL,0.06
1669766400,ACTUAL,0.05
1669768200,ACTUAL,0.07
1669770000,ACTUAL,0.04
1669771800,ACTUAL,0.08
1669773600,ACTUAL,0.04
1669775400,ACTUAL,0.09
1669777200,ACTUAL,2.66
1669779000,ACTUAL,0.76
1669780800,ACTUAL,0.08
1669782600,ACTUAL,0.04
1669784400,ACTUAL,0.22
1669786200,ACTUAL,0.06
1669788000,ACTUAL,0.18
1669789800,ACTUAL,0.07
1669791600,ACTUAL,0.18
1669793400,ACTUAL,0.08
1669795200,ACTUAL,0.04
1669797000,ACTUAL,0.07
1669798800,ACTUAL,0.06
1669800600,ACTUAL,0.04
1669802400,ACTUAL,0.08
1669804200,ACTUAL,0.63
1669806000,ACTUAL,0.22
1669807800,ACTUAL,0.74
1669809600,ACTUAL,0.14
1669811400,ACTUAL,0.19
1669813200,ACTUAL,1.1
1669815000,ACTUAL,0.07
1669816800,ACTUAL,0.06
1669818600,ACTUAL,0.04
1669820400,ACTUAL,0.08
1669822200,ACTUAL,0.04
1669824000,ACTUAL,0.06
1669825800,ACTUAL,0.06
1669827600,ACTUAL,0.04
1669829400,ACTUAL,0.07
1669831200,ACTUAL,0.04
1669833000,ACTUAL,0.07
1669834800,ACTUAL,0.05
1669836600,ACTUAL,0.05
1669838400,ACTUAL,0.07
1669840200,ACTUAL,0.04
1669842000,ACTUAL,0.08
1669843800,ACTUAL,0.05
1669845600,ACTUAL,0.11
1669847400,ACTUAL,0.4
1669849200,ACTUAL,0.33
1669851000,ACTUAL,0.09
1669852800,ACTUAL,0.34
1669854600,ACTUAL,1.54
1669856400,ACTUAL,0.16
1669858200,ACTUAL,0.34
1669860000,ACTUAL,0.7
1669861800,ACTUAL,1.34
1669863600,ACTUAL,0.53
1669865400,ACTUAL,0.28
1669867200,ACTUAL,0.17
1669869000,ACTUAL,0.09
1669870800,ACTUAL,0.2
1669872600,ACTUAL,0.55
1669874400,ACTUAL,0.11
1669876200,ACTUAL,0.09
1669878000,ACTUAL,0.1
1669879800,ACTUAL,0.1
1669881600,ACTUAL,0.1
1669883400,ACTUAL,0.09
1669885200,ACTUAL,0.1
1669887000,ACTUAL,0.09
1669888800,ACTUAL,0.1
1669890600,ACTUAL,0.18
1669892400,ACTUAL,1.07
1669894200,ACTUAL,0.22
1669896000,ACTUAL,1.23
1669897800,ACTUAL,0.12
1669899600,ACTUAL,0.08
1669901400,ACTUAL,0.05
1669903200,ACTUAL,0.09
1669905000,ACTUAL,0.04
1669906800,ACTUAL,0.08
1669908600,ACTUAL,0.04
1669910400,ACTUAL,0.07
1669912200,ACTUAL,0.62
1669914000,ACTUAL,0.47
1669915800,ACTUAL,0.06
1669917600,ACTUAL,0.06
1669919400,ACTUAL,0.05
1669921200,ACTUAL,0.05
1669923000,ACTUAL,0.05
1669924800,ACTUAL,0.06
1669926600,ACTUAL,0.05
1669928400,ACTUAL,0.06
1669930200,ACTUAL,2.5
1669932000,ACTUAL,2.78
1669933800,ACTUAL,1.03
1669935600,ACTUAL,1.38
1669937400,ACTUAL,0.83
1669939200,ACTUAL,0.81
1669941000,ACTUAL,1.92
1669942800,ACTUAL,2.45
1669944600,ACTUAL,0.24
1669946400,ACTUAL,0.14
1669948200,ACTUAL,0.2
1669950000,ACTUAL,0.84
1669951800,ACTUAL,0.06
1669953600,ACTUAL,0.07
1669955400,ACTUAL,0.04
1669957200,ACTUAL,0.08
1669959000,ACTUAL,0.04
1669960800,ACTUAL,0.08
1669962600,ACTUAL,0.04
1669964400,ACTUAL,0.07
1669966200,ACTUAL,0.04
1669968000,ACTUAL,0.07
1669969800,ACTUAL,0.05
1669971600,ACTUAL,0.06
1669973400,ACTUAL,0.05
1669975200,ACTUAL,0.06
1669977000,ACTUAL,0.16
1669978800,ACTUAL,4.0
1669980600,ACTUAL,2.9
1669982400,ACTUAL,2.78
1669984200,ACTUAL,0.82
1669986000,ACTUAL,2.1
1669987800,ACTUAL,1.82
1669989600,ACTUAL,2.1
1669991400,ACTUAL,1.71
1669993200,ACTUAL,0.72
1669995000,ACTUAL,0.33
1669996800,ACTUAL,0.04
1669998600,ACTUAL,0.07
1670000400,ACTUAL,0.04
1670002200,ACTUAL,0.07
1670004000,ACTUAL,0.05
1670005800,ACTUAL,0.06
1670007600,ACTUAL,0.05
1670009400,ACTUAL,0.07
1670011200,ACTUAL,0.06
1670013000,ACTUAL,0.06
1670014800,ACTUAL,0.05
1670016600,ACTUAL,0.06
1670018400,ACTUAL,0.06
1670020200,ACTUAL,0.99
1670022000,ACTUAL,2.86
1670023800,ACTUAL,0.78
1670025600,ACTUAL,0.72
1670027400,ACTUAL,0.46
1670029200,ACTUAL,0.39
1670031000,ACTUAL,0.38
1670032800,ACTUAL,0.6
1670034600,ACTUAL,1.07
1670036400,ACTUAL,0.4
1670038200,ACTUAL,0.29
1670040000,ACTUAL,0.65
1670041800,ACTUAL,0.08
1670043600,ACTUAL,0.04
1670045400,ACTUAL,0.07
1670047200,ACTUAL,0.04
1670049000,ACTUAL,0.07
1670050800,ACTUAL,0.05
1670052600,ACTUAL,0.07
1670054400,ACTUAL,0.05
1670056200,ACTUAL,0.06
1670058000,ACTUAL,0.04
1670059800,ACTUAL,0.06
1670061600,ACTUAL,0.05
1670063400,ACTUAL,0.06
1670065200,ACTUAL,0.99
1670067000,ACTUAL,0.16
1670068800,ACTUAL,0.81
1670070600,ACTUAL,1.24
1670072400,ACTUAL,0.73
1670074200,ACTUAL,0.38
1670076000,ACTUAL,0.39
1670077800,ACTUAL,0.16
1670079600,ACTUAL,0.14
1670081400,ACTUAL,0.16
1670083200,ACTUAL,0.05
1670085000,ACTUAL,0.08
1670086800,ACTUAL,0.6
1670088600,ACTUAL,2.08
1670090400,ACTUAL,0.48
1670092200,ACTUAL,0.15
1670094000,ACTUAL,0.94
1670095800,ACTUAL,0.18
1670097600,ACTUAL,0.17
1670099400,ACTUAL,0.98
1670101200,ACTUAL,0.17
1670103000,ACTUAL,0.18
1670104800,ACTUAL,0.2
1670106600,ACTUAL,0.15
1670108400,ACTUAL,0.19
1670110200,ACTUAL,0.17
1670112000,ACTUAL,0.05
1670113800,ACTUAL,1.82
1670115600,ACTUAL,0.66
1670117400,ACTUAL,0.16
1670119200,ACTUAL,0.26
1670121000,ACTUAL,0.25
1670122800,ACTUAL,0.1
1670124600,ACTUAL,0.09
1670126400,ACTUAL,0.06
1670128200,ACTUAL,0.06
1670130000,ACTUAL,0.08
1670131800,ACTUAL,0.04
1670133600,ACTUAL,0.62
1670135400,ACTUAL,0.05
1670137200,ACTUAL,0.06
1670139000,ACTUAL,0.07
1670140800,ACTUAL,0.04
1670142600,ACTUAL,0.08
1670144400,ACTUAL,0.04
1670146200,ACTUAL,0.06
1670148000,ACTUAL,0.06
1670149800,ACTUAL,0.04
1670151600,ACTUAL,0.08
1670153400,ACTUAL,0.06
1670155200,ACTUAL,0.2
1670157000,ACTUAL,0.23
1670158800,ACTUAL,1.01
1670160600,ACTUAL,0.11
1670162400,ACTUAL,0.11
1670164200,ACTUAL,0.37
1670166000,ACTUAL,1.29
1670167800,ACTUAL,0.7
1670169600,ACTUAL,0.49
1670171400,ACTUAL,0.11
1670173200,ACTUAL,0.61
1670175000,ACTUAL,1.02
1670176800,ACTUAL,0.22
1670178600,ACTUAL,1.79
1670180400,ACTUAL,0.75
1670182200,ACTUAL,0.74
1670184000,ACTUAL,0.5
1670185800,ACTUAL,0.49
1670187600,ACTUAL,0.49
1670189400,ACTUAL,0.72
1670191200,ACTUAL,1.62
1670193000,ACTUAL,0.05
1670194800,ACTUAL,0.06
1670196600,ACTUAL,0.35
1670198400,ACTUAL,0.17
1670200200,ACTUAL,0.19
1670202000,ACTUAL,0.29
1670203800,ACTUAL,0.32
1670205600,ACTUAL,1.14
1670207400,ACTUAL,0.18
1670209200,ACTUAL,2.21
1670211000,ACTUAL,1.57
1670212800,ACTUAL,0.72
1670214600,ACTUAL,0.21
1670216400,ACTUAL,0.08
1670218200,ACTUAL,0.04
1670220000,ACTUAL,0.09
1670221800,ACTUAL,0.06
1670223600,ACTUAL,0.06
1670225400,ACTUAL,0.08
1670227200,ACTUAL,0.54
1670229000,ACTUAL,0.08
1670230800,ACTUAL,0.05
1670232600,ACTUAL,0.06
1670234400,ACTUAL,0.08
1670236200,ACTUAL,0.04
1670238000,ACTUAL,0.18
1670239800,ACTUAL,0.69
1670241600,ACTUAL,0.17
1670243400,ACTUAL,0.96
1670245200,ACTUAL,0.87
1670247000,ACTUAL,0.39
1670248800,ACTUAL,0.04
1670250600,ACTUAL,0.07
1670252400,ACTUAL,0.07
1670254200,ACTUAL,0.04
1670256000,ACTUAL,0.09
1670257800,ACTUAL,0.04
1670259600,ACTUAL,0.06
1670261400,ACTUAL,0.06
1670263200,ACTUAL,0.04
1670265000,ACTUAL,0.08
1670266800,ACTUAL,0.04
1670268600,ACTUAL,0.07
1670270400,ACTUAL,0.05
1670272200,ACTUAL,0.05
1670274000,ACTUAL,0.06
1670275800,ACTUAL,0.04
1670277600,ACTUAL,0.08
1670279400,ACTUAL,0.09
1670281200,ACTUAL,0.05
1670283000,ACTUAL,1.14
1670284800,ACTUAL,0.64
1670286600,ACTUAL,0.14
1670288400,ACTUAL,0.1
1670290200,ACTUAL,0.1
1670292000,ACTUAL,0.11
1670293800,ACTUAL,0.04
1670295600,ACTUAL,0.14
1670297400,ACTUAL,0.07
1670299200,ACTUAL,0.06
1670301000,ACTUAL,0.08
1670302800,ACTUAL,0.18
1670304600,ACTUAL,0.19
1670306400,ACTUAL,0.05
1670308200,ACTUAL,0.18
1670310000,ACTUAL,0.07
1670311800,ACTUAL,0.59
1670313600,ACTUAL,0.08
1670315400,ACTUAL,0.04
1670317200,ACTUAL,0.06
1670319000,ACTUAL,0.06
1670320800,ACTUAL,0.04
1670322600,ACTUAL,0.08
1670324400,ACTUAL,0.14
1670326200,ACTUAL,0.66
1670328000,ACTUAL,0.72
1670329800,ACTUAL,0.43
1670331600,ACTUAL,0.08
1670333400,ACTUAL,0.04
1670335200,ACTUAL,0.07
1670337000,ACTUAL,0.06
1670338800,ACTUAL,0.05
1670340600,ACTUAL,0.57
1670342400,ACTUAL,0.36
1670344200,ACTUAL,2.62
1670346000,ACTUAL,2.38
1670347800,ACTUAL,0.14
1670349600,ACTUAL,0.1
1670351400,ACTUAL,0.54
1670353200,ACTUAL,0.08
1670355000,ACTUAL,0.05
1670356800,ACTUAL,0.06
1670358600,ACTUAL,0.06
1670360400,ACTUAL,0.04
1670362200,ACTUAL,0.08
1670364000,ACTUAL,0.04
1670365800,ACTUAL,0.07
1670367600,ACTUAL,0.04
1670369400,ACTUAL,0.06
1670371200,ACTUAL,0.05
1670373000,ACTUAL,0.42
1670374800,ACTUAL,0.98
1670376600,ACTUAL,0.46
1670378400,ACTUAL,0.2
1670380200,ACTUAL,0.16
1670382000,ACTUAL,0.13
1670383800,ACTUAL,0.07
1670385600,ACTUAL,0.07
1670387400,ACTUAL,0.08
1670389200,ACTUAL,0.06
1670391000,ACTUAL,0.09
1670392800,ACTUAL,0.05
1670394600,ACTUAL,0.6
1670396400,ACTUAL,0.06
1670398200,ACTUAL,0.08
1670400000,ACTUAL,0.06
1670401800,ACTUAL,0.07
1670403600,ACTUAL,0.08
1670405400,ACTUAL,0.06
1670407200,ACTUAL,0.08
1670409000,ACTUAL,0.24
1670410800,ACTUAL,0.68
1670412600,ACTUAL,0.14
1670414400,ACTUAL,0.18
1670416200,ACTUAL,0.94
1670418000,ACTUAL,0.09
1670419800,ACTUAL,0.08
1670421600,ACTUAL,0.05
1670423400,ACTUAL,0.09
1670425200,ACTUAL,0.04
1670427000,ACTUAL,0.08
1670428800,ACTUAL,0.05
1670430600,ACTUAL,0.07
1670432400,ACTUAL,0.12
1670434200,ACTUAL,0.24
1670436000,ACTUAL,0.09
1670437800,ACTUAL,0.1
1670439600,ACTUAL,0.06
1670441400,ACTUAL,0.07
1670443200,ACTUAL,0.05
1670445000,ACTUAL,0.08
1670446800,ACTUAL,0.06
1670448600,ACTUAL,0.07
1670450400,ACTUAL,0.42
1670452200,ACTUAL,1.38
1670454000,ACTUAL,0.04
1670455800,ACTUAL,0.08
1670457600,ACTUAL,0.05
1670459400,ACTUAL,0.08
1670461200,ACTUAL,0.05
1670463000,ACTUAL,0.07
1670464800,ACTUAL,0.06
1670466600,ACTUAL,0.06
1670468400,ACTUAL,0.07
1670470200,ACTUAL,0.09
1670472000,ACTUAL,0.19
1670473800,ACTUAL,0.66
1670475600,ACTUAL,0.09
1670477400,ACTUAL,0.05
1670479200,ACTUAL,0.08
1670481000,ACTUAL,0.05
1670482800,ACTUAL,0.08
1670484600,ACTUAL,0.06
1670486400,ACTUAL,0.07
1670488200,ACTUAL,0.07
1670490000,ACTUAL,0.06
1670491800,ACTUAL,0.07
1670493600,ACTUAL,0.05
1670495400,ACTUAL,0.08
1670497200,ACTUAL,0.04
1670499000,ACTUAL,0.09
1670500800,ACTUAL,0.1
1670502600,ACTUAL,0.96
1670504400,ACTUAL,0.74
1670506200,ACTUAL,1.15
1670508000,ACTUAL,1.07
1670509800,ACTUAL,0.45
1670511600,ACTUAL,1.32
1670513400,ACTUAL,0.75
1670515200,ACTUAL,0.14
1670517000,ACTUAL,0.1
1670518800,ACTUAL,0.13
1670520600,ACTUAL,0.09
1670522400,ACTUAL,0.18
1670524200,ACTUAL,0.16
1670526000,ACTUAL,0.23
1670527800,ACTUAL,0.22
1670529600,ACTUAL,0.19
1670531400,ACTUAL,0.21
1670533200,ACTUAL,0.17
1670535000,ACTUAL,0.22
1670536800,ACTUAL,0.82
1670538600,ACTUAL,1.26
1670540400,ACTUAL,0.19
1670542200,ACTUAL,0.75
1670544000,ACTUAL,0.2
1670545800,ACTUAL,0.22
1670547600,ACTUAL,0.3
1670549400,ACTUAL,1.72
1670551200,ACTUAL,1.48
1670553000,ACTUAL,0.76
1670554800,ACTUAL,0.56
1670556600,ACTUAL,0.52
1670558400,ACTUAL,0.07
1670560200,ACTUAL,0.06
1670562000,ACTUAL,0.1
1670563800,ACTUAL,0.05
1670565600,ACTUAL,0.07
1670567400,ACTUAL,0.07
1670569200,ACTUAL,0.05
1670571000,ACTUAL,0.09
1670572800,ACTUAL,0.04
1670574600,ACTUAL,0.08
1670576400,ACTUAL,0.06
1670578200,ACTUAL,0.06
1670580000,ACTUAL,0.07
1670581800,ACTUAL,0.15
1670583600,ACTUAL,0.72
1670585400,ACTUAL,0.12
1670587200,ACTUAL,1.22
1670589000,ACTUAL,0.74
1670590800,ACTUAL,0.45
1670592600,ACTUAL,0.51
1670594400,ACTUAL,0.1
1670596200,ACTUAL,0.13
1670598000,ACTUAL,0.19
1670599800,ACTUAL,1.14
1670601600,ACTUAL,0.34
1670603400,ACTUAL,0.08
1670605200,ACTUAL,0.68
1670607000,ACTUAL,0.1
1670608800,ACTUAL,0.04
1670610600,ACTUAL,0.08
1670612400,ACTUAL,0.12
1670614200,ACTUAL,0.93
1670616000,ACTUAL,0.5
1670617800,ACTUAL,0.07
1670619600,ACTUAL,0.08
1670621400,ACTUAL,0.09
1670623200,ACTUAL,0.05
1670625000,ACTUAL,0.09
1670626800,ACTUAL,0.06
1670628600,ACTUAL,0.07
1670630400,ACTUAL,0.08
1670632200,ACTUAL,0.09
1670634000,ACTUAL,0.2
1670635800,ACTUAL,0.17
1670637600,ACTUAL,0.58
1670639400,ACTUAL,0.12
1670641200,ACTUAL,0.04
1670643000,ACTUAL,0.07
1670644800,ACTUAL,0.05
1670646600,ACTUAL,0.05
1670648400,ACTUAL,0.08
1670650200,ACTUAL,0.04
1670652000,ACTUAL,0.07
1670653800,ACTUAL,0.05
1670655600,ACTUAL,0.05
1670657400,ACTUAL,0.07
1670659200,ACTUAL,0.04
1670661000,ACTUAL,0.07
1670662800,ACTUAL,0.04
1670664600,ACTUAL,0.05
1670666400,ACTUAL,0.07
1670668200,ACTUAL,0.03
1670670000,ACTUAL,0.08
1670671800,ACTUAL,0.04
1670673600,ACTUAL,0.44
1670675400,ACTUAL,0.46
1670677200,ACTUAL,2.0
1670679000,ACTUAL,0.96
1670680800,ACTUAL,0.72
1670682600,ACTUAL,2.09
1670684400,ACTUAL,0.35
1670686200,ACTUAL,0.39
1670688000,ACTUAL,0.45
1670689800,ACTUAL,0.08
1670691600,ACTUAL,0.09
1670693400,ACTUAL,0.12
1670695200,ACTUAL,0.45
1670697000,ACTUAL,0.62
1670698800,ACTUAL,0.25
1670700600,ACTUAL,1.11
1670702400,ACTUAL,1.75
1670704200,ACTUAL,0.78
1670706000,ACTUAL,0.66
1670707800,ACTUAL,0.48
1670709600,ACTUAL,0.19
1670711400,ACTUAL,0.14
1670713200,ACTUAL,0.11
1670715000,ACTUAL,0.17
1670716800,ACTUAL,0.17
1670718600,ACTUAL,0.12
1670720400,ACTUAL,0.07
1670722200,ACTUAL,0.12
1670724000,ACTUAL,0.35
1670725800,ACTUAL,0.49
1670727600,ACTUAL,1.08
1670729400,ACTUAL,0.45
1670731200,ACTUAL,0.26
1670733000,ACTUAL,0.13
1670734800,ACTUAL,0.64
1670736600,ACTUAL,0.08
1670738400,ACTUAL,0.04
1670740200,ACTUAL,0.08
1670742000,ACTUAL,0.07
1670743800,ACTUAL,0.04
1670745600,ACTUAL,0.09
1670747400,ACTUAL,0.06
1670749200,ACTUAL,0.05
1670751000,ACTUAL,0.08
1670752800,ACTUAL,0.04
1670754600,ACTUAL,0.07
1670756400,ACTUAL,0.07
1670758200,ACTUAL,0.07
1670760000,ACTUAL,1.26
1670761800,ACTUAL,0.16
1670763600,ACTUAL,0.98
1670765400,ACTUAL,0.09
1670767200,ACTUAL,0.06
1670769000,ACTUAL,0.06
1670770800,ACTUAL,0.09
1670772600,ACTUAL,0.4
1670774400,ACTUAL,0.64
1670776200,ACTUAL,0.08
1670778000,ACTUAL,0.04
1670779800,ACTUAL,0.08
1670781600,ACTUAL,0.07
1670783400,ACTUAL,0.04
1670785200,ACTUAL,0.09
1670787000,ACTUAL,0.05
1670788800,ACTUAL,0.85
1670790600,ACTUAL,0.23
1670792400,ACTUAL,0.17
1670794200,ACTUAL,0.19
1670796000,ACTUAL,1.14
1670797800,ACTUAL,0.25
1670799600,ACTUAL,0.09
1670801400,ACTUAL,0.69
1670803200,ACTUAL,1.21
1670805000,ACTUAL,0.12
1670806800,ACTUAL,0.09
1670808600,ACTUAL,1.07
1670810400,ACTUAL,0.83
1670812200,ACTUAL,0.1
1670814000,ACTUAL,0.06
1670815800,ACTUAL,0.07
1670817600,ACTUAL,0.04
1670819400,ACTUAL,0.07
1670821200,ACTUAL,0.06
1670823000,ACTUAL,0.04
1670824800,ACTUAL,0.18
1670826600,ACTUAL,0.51
1670828400,ACTUAL,0.06
1670830200,ACTUAL,0.07
1670832000,ACTUAL,0.04
1670833800,ACTUAL,0.07
1670835600,ACTUAL,0.05
1670837400,ACTUAL,0.05
1670839200,ACTUAL,0.08
1670841000,ACTUAL,0.04
1670842800,ACTUAL,1.22
1670844600,ACTUAL,2.25
1670846400,ACTUAL,1.3
1670848200,ACTUAL,0.72
1670850000,ACTUAL,1.31
1670851800,ACTUAL,1.13
1670853600,ACTUAL,0.73
1670855400,ACTUAL,0.71
1670857200,ACTUAL,0.44
1670859000,ACTUAL,0.09
1670860800,ACTUAL,0.05
1670862600,ACTUAL,1.92
1670864400,ACTUAL,0.14
1670866200,ACTUAL,0.66
1670868000,ACTUAL,0.71
1670869800,ACTUAL,0.76
1670871600,ACTUAL,0.74
1670873400,ACTUAL,0.71
1670875200,ACTUAL,0.65
1670877000,ACTUAL,0.58
1670878800,ACTUAL,0.27
1670880600,ACTUAL,0.22
1670882400,ACTUAL,0.33
1670884200,ACTUAL,1.75
1670886000,ACTUAL,1.31
1670887800,ACTUAL,1.06
1670889600,ACTUAL,0.04
1670891400,ACTUAL,0.41
1670893200,ACTUAL,0.23
1670895000,ACTUAL,0.14
1670896800,ACTUAL,0.15
1670898600,ACTUAL,0.1
1670900400,ACTUAL,0.84
1670902200,ACTUAL,0.05
1670904000,ACTUAL,0.1
1670905800,ACTUAL,0.06
1670907600,ACTUAL,0.04
1670909400,ACTUAL,0.09
1670911200,ACTUAL,0.07
1670913000,ACTUAL,0.05
1670914800,ACTUAL,0.09
1670916600,ACTUAL,0.07
1670918400,ACTUAL,0.04
1670920200,ACTUAL,0.08
1670922000,ACTUAL,0.07
1670923800,ACTUAL,0.04
1670925600,ACTUAL,0.08
1670927400,ACTUAL,0.06
1670929200,ACTUAL,0.46
1670931000,ACTUAL,0.71
1670932800,ACTUAL,0.96
1670934600,ACTUAL,0.24
1670936400,ACTUAL,1.13
1670938200,ACTUAL,0.4
1670940000,ACTUAL,0.24
1670941800,ACTUAL,0.12
1670943600,ACTUAL,0.08
1670945400,ACTUAL,0.04
1670947200,ACTUAL,0.56
1670949000,ACTUAL,0.08
1670950800,ACTUAL,0.04
1670952600,ACTUAL,0.05
1670954400,ACTUAL,0.08
1670956200,ACTUAL,0.04
1670958000,ACTUAL,0.05
1670959800,ACTUAL,0.08
1670961600,ACTUAL,0.04
1670963400,ACTUAL,0.05
1670965200,ACTUAL,0.08
1670967000,ACTUAL,0.04
1670968800,ACTUAL,0.05
1670970600,ACTUAL,0.08
1670972400,ACTUAL,0.04
1670974200,ACTUAL,0.06
1670976000,ACTUAL,0.08
1670977800,ACTUAL,0.04
1670979600,ACTUAL,0.05
1670981400,ACTUAL,0.08
1670983200,ACTUAL,1.8
1670985000,ACTUAL,2.11
1670986800,ACTUAL,0.78
1670988600,ACTUAL,0.05
1670990400,ACTUAL,0.05
1670992200,ACTUAL,0.08
1670994000,ACTUAL,0.38
1670995800,ACTUAL,0.62
1670997600,ACTUAL,0.74
1670999400,ACTUAL,0.77
1671001200,ACTUAL,0.56
1671003000,ACTUAL,0.09
1671004800,ACTUAL,0.04
1671006600,ACTUAL,0.04
1671008400,ACTUAL,0.08
1671010200,ACTUAL,0.04
1671012000,ACTUAL,0.04
1671013800,ACTUAL,0.08
1671015600,ACTUAL,1.6
1671017400,ACTUAL,1.12
1671019200,ACTUAL,0.94
1671021000,ACTUAL,1.34
1671022800,ACTUAL,0.65
1671024600,ACTUAL,0.38
1671026400,ACTUAL,0.48
1671028200,ACTUAL,1.13
1671030000,ACTUAL,0.4
1671031800,ACTUAL,1.91
1671033600,ACTUAL,0.86
1671035400,ACTUAL,0.59
1671037200,ACTUAL,0.43
1671039000,ACTUAL,0.49
1671040800,ACTUAL,0.26
1671042600,ACTUAL,0.09
1671044400,ACTUAL,0.1
1671046200,ACTUAL,0.1
1671048000,ACTUAL,0.09
1671049800,ACTUAL,0.08
1671051600,ACTUAL,0.04
1671053400,ACTUAL,0.07
1671055200,ACTUAL,0.09
1671057000,ACTUAL,0.06
1671058800,ACTUAL,0.04
1671060600,ACTUAL,0.08
1671062400,ACTUAL,0.76
1671064200,ACTUAL,0.45
1671066000,ACTUAL,0.19
1671067800,ACTUAL,0.18
1671069600,ACTUAL,0.15
1671071400,ACTUAL,0.44
1671073200,ACTUAL,0.77
1671075000,ACTUAL,0.06
1671076800,ACTUAL,0.05
1671078600,ACTUAL,0.08
1671080400,ACTUAL,0.04
1671082200,ACTUAL,0.05
1671084000,ACTUAL,0.08
1671085800,ACTUAL,0.48
1671087600,ACTUAL,0.35
1671089400,ACTUAL,0.08
1671091200,ACTUAL,0.04
1671093000,ACTUAL,0.05
1671094800,ACTUAL,0.07
